,common name,ens id
13443,Uso1,https://www.targetvalidation.org/target/ENSG00000138768/associations
13444,Rala,https://www.targetvalidation.org/target/ENSG00000006451/associations
13445,Rgs3,https://www.targetvalidation.org/target/ENSG00000138835/associations
13446,Btg4,https://www.targetvalidation.org/target/ENSG00000137707/associations
13447,Cxcl11,https://www.targetvalidation.org/target/ENSG00000169248/associations
13448,Ammecr1,https://www.targetvalidation.org/target/ENSG00000101935/associations
13449,Grk4,https://www.targetvalidation.org/target/ENSG00000125388/associations
13450,Olfm1,https://www.targetvalidation.org/target/ENSG00000130558/associations
13451,Mad2l1,https://www.targetvalidation.org/target/ENSG00000164109/associations
13452,Cldn14,https://www.targetvalidation.org/target/ENSG00000159261/associations
13453,Pdss1,https://www.targetvalidation.org/target/ENSG00000148459/associations
13454,Fxc1,https://www.targetvalidation.org/target/ENSG00000132286/associations
13455,Fxyd1,https://www.targetvalidation.org/target/ENSG00000266964/associations
13456,Dgke,https://www.targetvalidation.org/target/ENSG00000153933/associations
13457,Gdf2,https://www.targetvalidation.org/target/ENSG00000263761/associations
13458,Tbx21,https://www.targetvalidation.org/target/ENSG00000073861/associations
13459,Il17b,https://www.targetvalidation.org/target/ENSG00000127743/associations
13460,Trpc3,https://www.targetvalidation.org/target/ENSG00000138741/associations
13461,Ramp3,https://www.targetvalidation.org/target/ENSG00000122679/associations
13462,Astn2,https://www.targetvalidation.org/target/ENSG00000148219/associations
13463,Nmu,https://www.targetvalidation.org/target/ENSG00000109255/associations
13464,Lgals12,https://www.targetvalidation.org/target/ENSG00000133317/associations
13465,Bace2,https://www.targetvalidation.org/target/ENSG00000182240/associations
13466,Grasp,https://www.targetvalidation.org/target/ENSG00000161835/associations
13467,Rabggta,https://www.targetvalidation.org/target/ENSG00000100949/associations
13468,Gas6,https://www.targetvalidation.org/target/ENSG00000183087/associations
13469,Sh3gl2,https://www.targetvalidation.org/target/ENSG00000107295/associations
13470,Dnahc10,https://www.targetvalidation.org/target/ENSG00000277791/associations
13471,Psmg1,https://www.targetvalidation.org/target/ENSG00000183527/associations
13472,Plac1,https://www.targetvalidation.org/target/ENSG00000170965/associations
13473,Cts7,https://www.targetvalidation.org/target/ENSG00000135047/associations
13474,Pfpl,https://www.targetvalidation.org/target/ENSG00000197629/associations
13475,Cts8,https://www.targetvalidation.org/target/ENSG00000135047/associations
13476,Nagk,https://www.targetvalidation.org/target/ENSG00000124357/associations
13477,Pigp,https://www.targetvalidation.org/target/ENSG00000185808/associations
13478,Msgn1,https://www.targetvalidation.org/target/ENSG00000151379/associations
13479,Hao2,https://www.targetvalidation.org/target/ENSG00000116882/associations
13480,Prodh2,https://www.targetvalidation.org/target/ENSG00000250799/associations
13481,Rbm38,https://www.targetvalidation.org/target/ENSG00000132819/associations
13482,Tro,https://www.targetvalidation.org/target/ENSG00000067445/associations
13483,Plek,https://www.targetvalidation.org/target/ENSG00000115956/associations
13484,Ptbp2,https://www.targetvalidation.org/target/ENSG00000117569/associations
13485,Tdp2,https://www.targetvalidation.org/target/ENSG00000111802/associations
13486,Abcb10,https://www.targetvalidation.org/target/ENSG00000135776/associations
13487,Ddx21,https://www.targetvalidation.org/target/ENSG00000165732/associations
13488,Ensa,https://www.targetvalidation.org/target/ENSG00000143420/associations
13489,Uchl5,https://www.targetvalidation.org/target/ENSG00000116750/associations
13490,Cited4,https://www.targetvalidation.org/target/ENSG00000179862/associations
13491,Htra1,https://www.targetvalidation.org/target/ENSG00000166033/associations
13492,Zfp386,https://www.targetvalidation.org/target/ENSG00000180787/associations
13493,Rhog,https://www.targetvalidation.org/target/ENSG00000177105/associations
13494,Acin1,https://www.targetvalidation.org/target/ENSG00000100813/associations
13495,Cxcl14,https://www.targetvalidation.org/target/ENSG00000145824/associations
13496,Fscn3,https://www.targetvalidation.org/target/ENSG00000106328/associations
13497,Rev1,https://www.targetvalidation.org/target/ENSG00000135945/associations
13498,Tspan5,https://www.targetvalidation.org/target/ENSG00000168785/associations
13499,Hdac7,https://www.targetvalidation.org/target/ENSG00000061273/associations
13500,Wwox,https://www.targetvalidation.org/target/ENSG00000186153/associations
13501,Patz1,https://www.targetvalidation.org/target/ENSG00000100105/associations
13502,Scamp4,https://www.targetvalidation.org/target/ENSG00000227500/associations
13503,Thsd1,https://www.targetvalidation.org/target/ENSG00000136114/associations
13504,Ccl24,https://www.targetvalidation.org/target/ENSG00000106178/associations
13505,Extl1,https://www.targetvalidation.org/target/ENSG00000158008/associations
13506,Mpp5,https://www.targetvalidation.org/target/ENSG00000072415/associations
13507,Gde1,https://www.targetvalidation.org/target/ENSG00000006007/associations
13508,Gtpbp2,https://www.targetvalidation.org/target/ENSG00000172432/associations
13509,Cacna1f,https://www.targetvalidation.org/target/ENSG00000102001/associations
13510,Il17rb,https://www.targetvalidation.org/target/ENSG00000056736/associations
13511,Becn1,https://www.targetvalidation.org/target/ENSG00000126581/associations
13512,Espn,https://www.targetvalidation.org/target/ENSG00000187017/associations
13513,Ube2j1,https://www.targetvalidation.org/target/ENSG00000198833/associations
13514,Plxnb3,https://www.targetvalidation.org/target/ENSG00000198753/associations
13515,Plce1,https://www.targetvalidation.org/target/ENSG00000138193/associations
13516,Cbln1,https://www.targetvalidation.org/target/ENSG00000102924/associations
13517,Tmem45a,https://www.targetvalidation.org/target/ENSG00000181458/associations
13518,Napb,https://www.targetvalidation.org/target/ENSG00000125814/associations
13519,Tspan7,https://www.targetvalidation.org/target/ENSG00000156298/associations
13520,Stk3,https://www.targetvalidation.org/target/ENSG00000104375/associations
13521,Tbc1d1,https://www.targetvalidation.org/target/ENSG00000065882/associations
13522,Styx,https://www.targetvalidation.org/target/ENSG00000127952/associations
13523,Ubc,https://www.targetvalidation.org/target/ENSG00000150991/associations
13524,Pitpnb,https://www.targetvalidation.org/target/ENSG00000180957/associations
13525,Stmn1,https://www.targetvalidation.org/target/ENSG00000117632/associations
13526,Rpn2,https://www.targetvalidation.org/target/ENSG00000118705/associations
13527,Fam60a,https://www.targetvalidation.org/target/ENSG00000139146/associations
13528,Pkp1,https://www.targetvalidation.org/target/ENSG00000081277/associations
13529,Rpl21,https://www.targetvalidation.org/target/ENSG00000122026/associations
13530,Metap2,https://www.targetvalidation.org/target/ENSG00000111142/associations
13531,Clptm1,https://www.targetvalidation.org/target/ENSG00000104853/associations
13532,Gosr2,https://www.targetvalidation.org/target/ENSG00000108433/associations
13533,Ptpn9,https://www.targetvalidation.org/target/ENSG00000169410/associations
13534,Asna1,https://www.targetvalidation.org/target/ENSG00000198356/associations
13535,Wsb1,https://www.targetvalidation.org/target/ENSG00000109046/associations
13536,Socs5,https://www.targetvalidation.org/target/ENSG00000171150/associations
13537,Adar,https://www.targetvalidation.org/target/ENSG00000160710/associations
13538,Tspan6,https://www.targetvalidation.org/target/ENSG00000000003/associations
13539,Hsd17b12,https://www.targetvalidation.org/target/ENSG00000149084/associations
13540,Shoc2,https://www.targetvalidation.org/target/ENSG00000108061/associations
13541,Kcnj1,https://www.targetvalidation.org/target/ENSG00000151704/associations
13542,Mycbp,https://www.targetvalidation.org/target/ENSG00000214114/associations
13543,Ykt6,https://www.targetvalidation.org/target/ENSG00000106636/associations
13544,Rrad,https://www.targetvalidation.org/target/ENSG00000166592/associations
13545,Pias1,https://www.targetvalidation.org/target/ENSG00000033800/associations
13546,Kcnj15,https://www.targetvalidation.org/target/ENSG00000157551/associations
13547,Arl6,https://www.targetvalidation.org/target/ENSG00000113966/associations
13548,Syncrip,https://www.targetvalidation.org/target/ENSG00000135316/associations
13549,Stam2,https://www.targetvalidation.org/target/ENSG00000115145/associations
13550,Ube2a,https://www.targetvalidation.org/target/ENSG00000077721/associations
13551,Diap3,https://www.targetvalidation.org/target/ENSG00000139734/associations
13552,Net1,https://www.targetvalidation.org/target/ENSG00000165970/associations
13553,Actl6a,https://www.targetvalidation.org/target/ENSG00000136518/associations
13554,Ppp4c,https://www.targetvalidation.org/target/ENSG00000149923/associations
13555,Stmn4,https://www.targetvalidation.org/target/ENSG00000015592/associations
13556,Plcd1,https://www.targetvalidation.org/target/ENSG00000187091/associations
13557,Plcb1,https://www.targetvalidation.org/target/ENSG00000182621/associations
13558,Tfg,https://www.targetvalidation.org/target/ENSG00000114354/associations
13559,Fmnl1,https://www.targetvalidation.org/target/ENSG00000184922/associations
13560,Elf4,https://www.targetvalidation.org/target/ENSG00000102034/associations
13561,Ncs1,https://www.targetvalidation.org/target/ENSG00000107130/associations
13562,Dynll1,https://www.targetvalidation.org/target/ENSG00000088986/associations
13563,Ankrd49,https://www.targetvalidation.org/target/ENSG00000168876/associations
13564,Srpk3,https://www.targetvalidation.org/target/ENSG00000184343/associations
13565,Ruvbl1,https://www.targetvalidation.org/target/ENSG00000175792/associations
13566,Cib2,https://www.targetvalidation.org/target/ENSG00000136425/associations
13567,Slc22a4,https://www.targetvalidation.org/target/ENSG00000197208/associations
13568,Rapgef4,https://www.targetvalidation.org/target/ENSG00000091428/associations
13569,Arid3b,https://www.targetvalidation.org/target/ENSG00000179361/associations
13570,Gnas,https://www.targetvalidation.org/target/ENSG00000087460/associations
13571,Gria4,https://www.targetvalidation.org/target/ENSG00000152578/associations
13572,Ddx39b,https://www.targetvalidation.org/target/ENSG00000198563/associations
13573,Letm1,https://www.targetvalidation.org/target/ENSG00000168924/associations
13574,Pard6a,https://www.targetvalidation.org/target/ENSG00000102981/associations
13575,Cpxm1,https://www.targetvalidation.org/target/ENSG00000088882/associations
13576,Kcnd2,https://www.targetvalidation.org/target/ENSG00000184408/associations
13577,Aldh18a1,https://www.targetvalidation.org/target/ENSG00000059573/associations
13578,Fads2,https://www.targetvalidation.org/target/ENSG00000134824/associations
13579,Pus1,https://www.targetvalidation.org/target/ENSG00000177192/associations
13580,Clcnkb,https://www.targetvalidation.org/target/ENSG00000184908/associations
13581,Hbs1l,https://www.targetvalidation.org/target/ENSG00000112339/associations
13582,Pfkp,https://www.targetvalidation.org/target/ENSG00000067057/associations
13583,Tmem115,https://www.targetvalidation.org/target/ENSG00000126062/associations
13584,Rbck1,https://www.targetvalidation.org/target/ENSG00000125826/associations
13585,Rnf138,https://www.targetvalidation.org/target/ENSG00000134758/associations
13586,Cdh13,https://www.targetvalidation.org/target/ENSG00000140945/associations
13587,Scoc,https://www.targetvalidation.org/target/ENSG00000153130/associations
13588,Mbtps1,https://www.targetvalidation.org/target/ENSG00000140943/associations
13589,Smc1a,https://www.targetvalidation.org/target/ENSG00000072501/associations
13590,Rbms2,https://www.targetvalidation.org/target/ENSG00000076067/associations
13591,Rbx1,https://www.targetvalidation.org/target/ENSG00000100387/associations
13592,Rassf1,https://www.targetvalidation.org/target/ENSG00000068028/associations
13593,Kcmf1,https://www.targetvalidation.org/target/ENSG00000176407/associations
13594,Orc6,https://www.targetvalidation.org/target/ENSG00000091651/associations
13595,Atl2,https://www.targetvalidation.org/target/ENSG00000119787/associations
13596,Arl3,https://www.targetvalidation.org/target/ENSG00000138175/associations
13597,Stub1,https://www.targetvalidation.org/target/ENSG00000103266/associations
13598,Cyb561d2,https://www.targetvalidation.org/target/ENSG00000114395/associations
13599,Mettl3,https://www.targetvalidation.org/target/ENSG00000165819/associations
13600,Arl2,https://www.targetvalidation.org/target/ENSG00000213465/associations
13601,Slc22a21,https://www.targetvalidation.org/target/ENSG00000112499/associations
13602,Mmp16,https://www.targetvalidation.org/target/ENSG00000156103/associations
13603,Tle2,https://www.targetvalidation.org/target/ENSG00000065717/associations
13604,Gps2,https://www.targetvalidation.org/target/ENSG00000132522/associations
13605,Snx1,https://www.targetvalidation.org/target/ENSG00000028528/associations
13606,Defb4,https://www.targetvalidation.org/target/ENSG00000177257/associations
13607,Usp8,https://www.targetvalidation.org/target/ENSG00000138592/associations
13608,Nme3,https://www.targetvalidation.org/target/ENSG00000103024/associations
13609,Nme4,https://www.targetvalidation.org/target/ENSG00000103202/associations
13610,Runx3,https://www.targetvalidation.org/target/ENSG00000020633/associations
13611,Rbpms,https://www.targetvalidation.org/target/ENSG00000157110/associations
13612,Asah1,https://www.targetvalidation.org/target/ENSG00000104763/associations
13613,Apip,https://www.targetvalidation.org/target/ENSG00000149089/associations
13614,Acot9,https://www.targetvalidation.org/target/ENSG00000123130/associations
13615,B4galt6,https://www.targetvalidation.org/target/ENSG00000118276/associations
13616,Nupr1,https://www.targetvalidation.org/target/ENSG00000176046/associations
13617,Foxo1,https://www.targetvalidation.org/target/ENSG00000150907/associations
13618,Foxo3,https://www.targetvalidation.org/target/ENSG00000118689/associations
13619,Slc2a5,https://www.targetvalidation.org/target/ENSG00000142583/associations
13620,Tusc2,https://www.targetvalidation.org/target/ENSG00000114383/associations
13621,Rybp,https://www.targetvalidation.org/target/ENSG00000163602/associations
13622,Ncoa4,https://www.targetvalidation.org/target/ENSG00000266412/associations
13623,Pdcd10,https://www.targetvalidation.org/target/ENSG00000114209/associations
13624,Pdcd5,https://www.targetvalidation.org/target/ENSG00000105185/associations
13625,Zfp113,https://www.targetvalidation.org/target/ENSG00000166526/associations
13626,Sae1,https://www.targetvalidation.org/target/ENSG00000142230/associations
13627,Gabarap,https://www.targetvalidation.org/target/ENSG00000170296/associations
13628,Nat6,https://www.targetvalidation.org/target/ENSG00000243477/associations
13629,Htra2,https://www.targetvalidation.org/target/ENSG00000115317/associations
13630,Cdh17,https://www.targetvalidation.org/target/ENSG00000079112/associations
13631,Tagln3,https://www.targetvalidation.org/target/ENSG00000144834/associations
13632,Plp2,https://www.targetvalidation.org/target/ENSG00000102007/associations
13633,Tubd1,https://www.targetvalidation.org/target/ENSG00000108423/associations
13634,Fzr1,https://www.targetvalidation.org/target/ENSG00000105325/associations
13635,Mtch2,https://www.targetvalidation.org/target/ENSG00000109919/associations
13636,Dpt,https://www.targetvalidation.org/target/ENSG00000143196/associations
13637,Serinc1,https://www.targetvalidation.org/target/ENSG00000111897/associations
13638,Nxt1,https://www.targetvalidation.org/target/ENSG00000132661/associations
13639,Pkp3,https://www.targetvalidation.org/target/ENSG00000184363/associations
13640,Spen,https://www.targetvalidation.org/target/ENSG00000065526/associations
13641,Amotl2,https://www.targetvalidation.org/target/ENSG00000114019/associations
13642,Clip1,https://www.targetvalidation.org/target/ENSG00000130779/associations
13643,Ptges3,https://www.targetvalidation.org/target/ENSG00000110958/associations
13644,Arpc1a,https://www.targetvalidation.org/target/ENSG00000241685/associations
13645,Morf4l2,https://www.targetvalidation.org/target/ENSG00000123562/associations
13646,1500003O03Rik,https://www.targetvalidation.org/target/ENSG00000132855/associations
13647,Tmed2,https://www.targetvalidation.org/target/ENSG00000086598/associations
13648,Dstn,https://www.targetvalidation.org/target/ENSG00000125868/associations
13649,1110004F10Rik,https://www.targetvalidation.org/target/ENSG00000070019/associations
13650,Rab9,https://www.targetvalidation.org/target/ENSG00000136933/associations
13651,Akap8,https://www.targetvalidation.org/target/ENSG00000105127/associations
13652,Cpb2,https://www.targetvalidation.org/target/ENSG00000080618/associations
13653,Snd1,https://www.targetvalidation.org/target/ENSG00000197157/associations
13654,Ikbke,https://www.targetvalidation.org/target/ENSG00000263528/associations
13655,Zbtb20,https://www.targetvalidation.org/target/ENSG00000181722/associations
13656,Cyp11a1,https://www.targetvalidation.org/target/ENSG00000140459/associations
13657,Vps29,https://www.targetvalidation.org/target/ENSG00000111237/associations
13658,Pex14,https://www.targetvalidation.org/target/ENSG00000142655/associations
13659,Lepre1,https://www.targetvalidation.org/target/ENSG00000117385/associations
13660,Lepre1,https://www.targetvalidation.org/target/ENSG00000117385/associations
13661,Tex21,https://www.targetvalidation.org/target/Unknown/associations
13662,Actr10,https://www.targetvalidation.org/target/ENSG00000131966/associations
13663,Tbk1,https://www.targetvalidation.org/target/ENSG00000183735/associations
13664,Sec23b,https://www.targetvalidation.org/target/ENSG00000101310/associations
13665,Pldn,https://www.targetvalidation.org/target/ENSG00000104164/associations
13666,Kcnip3,https://www.targetvalidation.org/target/ENSG00000115041/associations
13667,Tmeff2,https://www.targetvalidation.org/target/ENSG00000144339/associations
13668,Maged1,https://www.targetvalidation.org/target/ENSG00000179222/associations
13669,Cyp3a25,https://www.targetvalidation.org/target/ENSG00000108179/associations
13670,Tspan3,https://www.targetvalidation.org/target/ENSG00000140391/associations
13671,Dnaja2,https://www.targetvalidation.org/target/ENSG00000069345/associations
13672,Dnajc7,https://www.targetvalidation.org/target/ENSG00000168259/associations
13673,Syncrip,https://www.targetvalidation.org/target/ENSG00000135316/associations
13674,Trip4,https://www.targetvalidation.org/target/ENSG00000103671/associations
13675,Pde4a,https://www.targetvalidation.org/target/ENSG00000065989/associations
13676,Rhcg,https://www.targetvalidation.org/target/ENSG00000140519/associations
13677,Acp6,https://www.targetvalidation.org/target/ENSG00000162836/associations
13678,Ggcx,https://www.targetvalidation.org/target/ENSG00000115486/associations
13679,Ube2g2,https://www.targetvalidation.org/target/ENSG00000184787/associations
13680,B4galt4,https://www.targetvalidation.org/target/ENSG00000121578/associations
13681,Anapc7,https://www.targetvalidation.org/target/ENSG00000196510/associations
13682,Vapb,https://www.targetvalidation.org/target/ENSG00000124164/associations
13683,Acpp,https://www.targetvalidation.org/target/ENSG00000014257/associations
13684,Pdlim5,https://www.targetvalidation.org/target/ENSG00000163110/associations
13685,Pdlim5,https://www.targetvalidation.org/target/ENSG00000163110/associations
13686,Slc5a1,https://www.targetvalidation.org/target/ENSG00000100170/associations
13687,Acss2,https://www.targetvalidation.org/target/ENSG00000131069/associations
13688,Sirt1,https://www.targetvalidation.org/target/ENSG00000096717/associations
13689,Dbn1,https://www.targetvalidation.org/target/ENSG00000113758/associations
13690,Higd1a,https://www.targetvalidation.org/target/ENSG00000181061/associations
13691,Cldn18,https://www.targetvalidation.org/target/ENSG00000066405/associations
13692,Aatf,https://www.targetvalidation.org/target/ENSG00000275700/associations
13693,Copz1,https://www.targetvalidation.org/target/ENSG00000111481/associations
13694,Timm22,https://www.targetvalidation.org/target/ENSG00000177370/associations
13695,Dusp14,https://www.targetvalidation.org/target/ENSG00000276023/associations
13696,Cbln3,https://www.targetvalidation.org/target/ENSG00000139899/associations
13697,Gltp,https://www.targetvalidation.org/target/ENSG00000139433/associations
13698,Adrm1,https://www.targetvalidation.org/target/ENSG00000130706/associations
13699,Cyp2d22,https://www.targetvalidation.org/target/ENSG00000100197/associations
13700,Arpc3,https://www.targetvalidation.org/target/ENSG00000111229/associations
13701,Ncoa6,https://www.targetvalidation.org/target/ENSG00000198646/associations
13702,Ivd,https://www.targetvalidation.org/target/ENSG00000128928/associations
13703,Gsk3b,https://www.targetvalidation.org/target/ENSG00000082701/associations
13704,Trpc4ap,https://www.targetvalidation.org/target/ENSG00000100991/associations
13705,Stx5a,https://www.targetvalidation.org/target/ENSG00000162236/associations
13706,Prmt1,https://www.targetvalidation.org/target/ENSG00000126457/associations
13707,Zmym3,https://www.targetvalidation.org/target/ENSG00000147130/associations
13708,Gkap1,https://www.targetvalidation.org/target/ENSG00000165113/associations
13709,Fam69b,https://www.targetvalidation.org/target/ENSG00000165716/associations
13710,Git2,https://www.targetvalidation.org/target/ENSG00000139436/associations
13711,B4galt5,https://www.targetvalidation.org/target/ENSG00000158470/associations
13712,Noa1,https://www.targetvalidation.org/target/ENSG00000084092/associations
13713,Nudt3,https://www.targetvalidation.org/target/ENSG00000272325/associations
13714,Pde4b,https://www.targetvalidation.org/target/ENSG00000184588/associations
13715,Ctsf,https://www.targetvalidation.org/target/ENSG00000174080/associations
13716,Atr,https://www.targetvalidation.org/target/ENSG00000175054/associations
13717,Rpl36a,https://www.targetvalidation.org/target/ENSG00000241343/associations
13718,Spib,https://www.targetvalidation.org/target/ENSG00000269404/associations
13719,Ngef,https://www.targetvalidation.org/target/ENSG00000066248/associations
13720,Hnrnph2,https://www.targetvalidation.org/target/ENSG00000126945/associations
13721,Rbm14,https://www.targetvalidation.org/target/ENSG00000239306/associations
13722,Naa10,https://www.targetvalidation.org/target/ENSG00000102030/associations
13723,Amac1,https://www.targetvalidation.org/target/ENSG00000275385/associations
13724,Dmrtb1,https://www.targetvalidation.org/target/ENSG00000143006/associations
13725,Fkbpl,https://www.targetvalidation.org/target/ENSG00000204315/associations
13726,Dnajb5,https://www.targetvalidation.org/target/ENSG00000137094/associations
13727,Abcb9,https://www.targetvalidation.org/target/ENSG00000150967/associations
13728,Copz2,https://www.targetvalidation.org/target/ENSG00000005243/associations
13729,Sult1b1,https://www.targetvalidation.org/target/ENSG00000173597/associations
13730,Suclg1,https://www.targetvalidation.org/target/ENSG00000163541/associations
13731,Mtch1,https://www.targetvalidation.org/target/ENSG00000137409/associations
13732,Uba52,https://www.targetvalidation.org/target/ENSG00000221983/associations
13733,Dcpp1,https://www.targetvalidation.org/target/ENSG00000174992/associations
13734,Tdo2,https://www.targetvalidation.org/target/ENSG00000151790/associations
13735,Ube2d2,https://www.targetvalidation.org/target/ENSG00000131508/associations
13736,Txn2,https://www.targetvalidation.org/target/ENSG00000100348/associations
13737,Mllt11,https://www.targetvalidation.org/target/ENSG00000213190/associations
13738,Art2b,https://www.targetvalidation.org/target/Unknown/associations
13739,Tlx3,https://www.targetvalidation.org/target/ENSG00000164438/associations
13740,Vmn2r26,https://www.targetvalidation.org/target/Unknown/associations
13741,Vmn2r1,https://www.targetvalidation.org/target/ENSG00000036828/associations
13742,Ltbp1,https://www.targetvalidation.org/target/ENSG00000049323/associations
13743,Lamtor3,https://www.targetvalidation.org/target/ENSG00000109270/associations
13744,Akap10,https://www.targetvalidation.org/target/ENSG00000108599/associations
13745,Crtap,https://www.targetvalidation.org/target/ENSG00000170275/associations
13746,Itpr2,https://www.targetvalidation.org/target/ENSG00000123104/associations
13747,Rps6ka4,https://www.targetvalidation.org/target/ENSG00000162302/associations
13748,Gpr132,https://www.targetvalidation.org/target/ENSG00000183484/associations
13749,Mtm1,https://www.targetvalidation.org/target/ENSG00000171100/associations
13750,Arih1,https://www.targetvalidation.org/target/ENSG00000166233/associations
13751,Klk4,https://www.targetvalidation.org/target/ENSG00000167749/associations
13752,Sumo3,https://www.targetvalidation.org/target/ENSG00000184900/associations
13753,Ranbp9,https://www.targetvalidation.org/target/ENSG00000010017/associations
13754,Kcnd3,https://www.targetvalidation.org/target/ENSG00000171385/associations
13755,Pf4,https://www.targetvalidation.org/target/ENSG00000163737/associations
13756,Ptpn4,https://www.targetvalidation.org/target/ENSG00000088179/associations
13757,Sec1,https://www.targetvalidation.org/target/ENSG00000184178/associations
13758,Ovol1,https://www.targetvalidation.org/target/ENSG00000172818/associations
13759,Cript,https://www.targetvalidation.org/target/ENSG00000119878/associations
13760,Ccnl1,https://www.targetvalidation.org/target/ENSG00000163660/associations
13761,Pmfbp1,https://www.targetvalidation.org/target/ENSG00000118557/associations
13762,Mpp6,https://www.targetvalidation.org/target/ENSG00000135698/associations
13763,Zfp111,https://www.targetvalidation.org/target/ENSG00000184517/associations
13764,Zfp235,https://www.targetvalidation.org/target/ENSG00000198939/associations
13765,6-Sep,https://www.targetvalidation.org/target/Unknown/associations
13766,Papolb,https://www.targetvalidation.org/target/ENSG00000218823/associations
13767,Mnx1,https://www.targetvalidation.org/target/ENSG00000130675/associations
13768,Mast1,https://www.targetvalidation.org/target/ENSG00000074054/associations
13769,Mgst1,https://www.targetvalidation.org/target/ENSG00000008394/associations
13770,Clec4e,https://www.targetvalidation.org/target/ENSG00000166523/associations
13771,Ube2l6,https://www.targetvalidation.org/target/ENSG00000156587/associations
13772,Chst5,https://www.targetvalidation.org/target/ENSG00000135702/associations
13773,Sec11a,https://www.targetvalidation.org/target/ENSG00000140612/associations
13774,Clcf1,https://www.targetvalidation.org/target/ENSG00000175505/associations
13775,Cnpy2,https://www.targetvalidation.org/target/ENSG00000257727/associations
13776,Ripk3,https://www.targetvalidation.org/target/ENSG00000129465/associations
13777,Krt71,https://www.targetvalidation.org/target/ENSG00000139648/associations
13778,Dnase2b,https://www.targetvalidation.org/target/ENSG00000137976/associations
13779,Rgs17,https://www.targetvalidation.org/target/ENSG00000091844/associations
13780,C1qtnf1,https://www.targetvalidation.org/target/ENSG00000173918/associations
13781,Hspb3,https://www.targetvalidation.org/target/ENSG00000169271/associations
13782,Pex3,https://www.targetvalidation.org/target/ENSG00000034693/associations
13783,Stat2,https://www.targetvalidation.org/target/ENSG00000170581/associations
13784,Dnajb8,https://www.targetvalidation.org/target/ENSG00000179407/associations
13785,Dnajb12,https://www.targetvalidation.org/target/ENSG00000148719/associations
13786,Mlycd,https://www.targetvalidation.org/target/ENSG00000103150/associations
13787,Dbc1,https://www.targetvalidation.org/target/ENSG00000078725/associations
13788,Arl10,https://www.targetvalidation.org/target/ENSG00000175414/associations
13789,Plag1,https://www.targetvalidation.org/target/ENSG00000181690/associations
13790,Pdgfc,https://www.targetvalidation.org/target/ENSG00000145431/associations
13791,Sort1,https://www.targetvalidation.org/target/ENSG00000134243/associations
13792,Son,https://www.targetvalidation.org/target/ENSG00000159147/associations
13793,Klk11,https://www.targetvalidation.org/target/ENSG00000167757/associations
13794,Hacl1,https://www.targetvalidation.org/target/ENSG00000131373/associations
13795,Psrc1,https://www.targetvalidation.org/target/ENSG00000134222/associations
13796,Miox,https://www.targetvalidation.org/target/ENSG00000100253/associations
13797,Dclk1,https://www.targetvalidation.org/target/ENSG00000133083/associations
13798,Selk,https://www.targetvalidation.org/target/ENSG00000113811/associations
13799,Litaf,https://www.targetvalidation.org/target/ENSG00000189067/associations
13800,Tex101,https://www.targetvalidation.org/target/ENSG00000131126/associations
13801,Sez6l,https://www.targetvalidation.org/target/ENSG00000100095/associations
13802,Rabgef1,https://www.targetvalidation.org/target/ENSG00000154710/associations
13803,Tgm1,https://www.targetvalidation.org/target/ENSG00000092295/associations
13804,Clec1b,https://www.targetvalidation.org/target/ENSG00000165682/associations
13805,Habp4,https://www.targetvalidation.org/target/ENSG00000130956/associations
13806,Ick,https://www.targetvalidation.org/target/ENSG00000112144/associations
13807,Mlst8,https://www.targetvalidation.org/target/ENSG00000167965/associations
13808,Sh3bgrl,https://www.targetvalidation.org/target/ENSG00000131171/associations
13809,Stard10,https://www.targetvalidation.org/target/ENSG00000214530/associations
13810,Prl2a1,https://www.targetvalidation.org/target/ENSG00000184007/associations
13811,Stap1,https://www.targetvalidation.org/target/ENSG00000035720/associations
13812,Aldh9a1,https://www.targetvalidation.org/target/ENSG00000143149/associations
13813,Ralgapa1,https://www.targetvalidation.org/target/ENSG00000174373/associations
13814,Fam48a,https://www.targetvalidation.org/target/ENSG00000102710/associations
13815,Phax,https://www.targetvalidation.org/target/ENSG00000164902/associations
13816,Alg2,https://www.targetvalidation.org/target/ENSG00000119523/associations
13817,Pnkd,https://www.targetvalidation.org/target/ENSG00000127838/associations
13818,Med8,https://www.targetvalidation.org/target/ENSG00000159479/associations
13819,Clec4n,https://www.targetvalidation.org/target/ENSG00000166527/associations
13820,Rec8,https://www.targetvalidation.org/target/ENSG00000100918/associations
13821,0610031J06Rik,https://www.targetvalidation.org/target/Unknown/associations
13822,Kat2a,https://www.targetvalidation.org/target/ENSG00000108773/associations
13823,Kat2b,https://www.targetvalidation.org/target/ENSG00000114166/associations
13824,Cdc42ep4,https://www.targetvalidation.org/target/ENSG00000179604/associations
13825,Mbnl1,https://www.targetvalidation.org/target/ENSG00000152601/associations
13826,Clec7a,https://www.targetvalidation.org/target/ENSG00000172243/associations
13827,Mtor,https://www.targetvalidation.org/target/ENSG00000198793/associations
13828,Cyp51,https://www.targetvalidation.org/target/ENSG00000001630/associations
13829,Sphk2,https://www.targetvalidation.org/target/ENSG00000063176/associations
13830,Rnf14,https://www.targetvalidation.org/target/ENSG00000013561/associations
13831,Fgf21,https://www.targetvalidation.org/target/ENSG00000105550/associations
13832,Gfra4,https://www.targetvalidation.org/target/ENSG00000125861/associations
